"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"Internal","_0950 LinkedTransaction","_2050001 preparation","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066017 delete linked string in the GR (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066019 unpost PO with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060002 check link/unlink form in the SC","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065020 unpost SI with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065024 delete SI with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066010 change quantity in the linked string in the PO (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065033 unpost SRO with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2069001 preparation (locking linked strings)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066011 change quantity in the linked string in the PI, GR after PI, GR exist (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065029 check locking header in the SRO with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065023 delete SO with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065030 check locking header in the SR with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066020 unpost PI with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067003 check locking header in the ITO with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060015 check price in the SI when link document with different price","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2069003 check locking header in the Retail return receipt with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060008 check link/unlink form in the PRO","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066029 check locking header in the PRO with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060007 select items from basis documents in the PI","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065002 check locking header in the SO with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060001 preparation","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066033 unpost PRO with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067006 check locking tab in the ITO with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065035 delete SRO with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066039 change quantity in the linked string in the PRO (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066031 check locking tab in the PRO with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068010 change quantity in the linked string in the Physical inventory (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065007 check locking tab in the SC with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060018 check link form in the PI with 2 lines with the same items","1","0","0","0","0"
"Internal","_0950 LinkedTransaction","_2067001 preparation (locking linked strings)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068001 preparation (locking linked strings)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065015 delete linked string in the SO (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068020 delete Physical inventory with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065019 unpost SO with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060017 check link form in the SI with 3 lines with the same items","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065006 check locking tab in the SI with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067019 unpost ISR with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065004 check locking header in the SC with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065011 change quantity in the linked string in the SI, SC after SI, SC exist (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060008 check link/unlink form in the PR","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065036 delete SR with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066032 check locking tab in the PR with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065016 delete linked string in the SI (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066002 check locking header in the PO with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067038 delete IT with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067013 change quantity in the linked string in the ISR (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067004 check locking header in the IT with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066036 delete PR with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066040 change quantity in the linked string in the PR (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067021 unpost IT with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2069006 check locking tab in the Retail return receipt with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065012 change quantity in the linked string in the SI, SI after SC, SC exist (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066037 delete linked string in the PRO (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066003 check locking header in the PI with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067017 delete linked string in the ITO (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066001 preparation (locking linked strings)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065039 change quantity in the linked string in the SRO (one session)","0","0","1","0","0"
"Internal","_2000LoadInfo","_999999 close TestClient session","0","0","1","0","0"
"Internal","_2000LoadInfo","_020001 check load currency rate","0","0","1","0","0"
"Internal","_2000LoadInfo","_020000 preparation (Loadinfo)","0","0","1","0","0"
"Internal","_0400 Movements","_040107 check Purchase invoice movements by the Register  ""R1040 Taxes outgoing""","0","0","1","0","0"
"Internal","_0400 Movements","_040322 check Inventory transfer order movements by the Register  ""R4011 Free stocks""","0","0","1","0","0"
"Internal","_0400 Movements","_042701 check Unbundling movements by the Register  ""R4010 Actual stocks""","0","0","1","0","0"
"Internal","_0400 Movements","_041701 check Physical inventory movements by the Register  ""R4010 Actual stocks""","0","0","1","0","0"
"Internal","_0400 Movements","_043518 check absence Cash payment movements by the Register ""R3035 Cash planning"" (payment to vendor, without planning transaction basis)","0","0","1","0","0"
"Internal","_0400 Movements","_041606 check Purchase return movements by the Register  ""R4050 Stock inventory""","0","0","1","0","0"
"Internal","_0400 Movements","_043317 check Bank payment movements by the Register ""R3035 Cash planning"" (cash transfer order, with planning transaction basis)","0","0","1","0","0"
"Internal","_0400 Movements","_040190 check Shipment confirmation movements by the Register  ""R4010 Actual stocks"" (SO-SI-SC, SC>SI>SO)","0","0","1","0","0"
"Internal","_0400 Movements","_041605 check Purchase return movements by the Register  ""R5010 Reconciliation statement""","0","0","1","0","0"
"Internal","_0400 Movements","_043500 preparation (Cash payment)","0","0","1","0","0"
"Internal","_0400 Movements","_0401569 check that there is no Sales order movements by the Register  ""R2022 Customers payment planning"" (Post-shipment credit)","0","0","1","0","0"
"Internal","_0400 Movements","_0402430 check Inventory transfer movements by the Register  ""R4022 Shipment of stock transfer orders"" (not Use SC not use GR with ITO)","0","0","1","0","0"
"Internal","_0400 Movements","_043130 Credit note clear posting/mark for deletion","0","0","1","0","0"
"Internal","_0400 Movements","_041166 check Purchase order closing movements by the Register  """"R4033 Scheduled goods receipts""""","0","0","1","0","0"
"Internal","_0400 Movements","_042410 check Retail sales receipt movements by the Register  ""R2005 Sales special offers"" (with discount)","0","0","1","0","0"
"Internal","_0400 Movements","_041303 check Sales return movements by the Register  ""R2005 Sales special offers"" based on SI","0","0","1","0","0"
